"EventID","SpCode","date","gradient","exposure","region","locale","location","sub_locale","habitat","lat","long","season","month","year","temp_c","sal_ppt","mass_g","SpCommon","SpScientific","Family","Order","AtlasRegion"
280,"POLLOCK","6/1/2000","MODERATE","EXPOSED","southeastern Alaska","Farragut Bay","Stephens Passage","","Kelp",57.12444444,-133.2052778,"Summer00","Jun",2000,9.5,28,70318.2532236042,"Walleye pollock","Gadus chalcogrammus","Gadidae","Gadiformes","SI"
281,"CHUMSAL","6/1/2000","MODERATE","EXPOSED","southeastern Alaska","Farragut Bay","Stephens Passage","","Kelp",57.11444444,-133.205,"Summer00","Jun",2000,10,31,161.446759855862,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SI"
281,"POLLOCK","6/1/2000","MODERATE","EXPOSED","southeastern Alaska","Farragut Bay","Stephens Passage","","Kelp",57.11444444,-133.205,"Summer00","Jun",2000,10,31,476.622198216247,"Walleye pollock","Gadus chalcogrammus","Gadidae","Gadiformes","SI"
282,"PINKSAL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","Apr",1998,9,30,5.52242284884023,"Pink salmon","Oncorhynchus gorbuscha","Salmonidae","Salmoniformes","SO"
282,"CHUMSAL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","Apr",1998,9,30,1.10892523874503,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
282,"PSANDL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","Apr",1998,9,30,120.90750605354,"Pacific sand lance","Ammodytes hexapterus","Ammodytidae ","Perciformes","SO"
282,"ROCSOLE","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","Apr",1998,9,30,732.754034853528,"Rock sole","Lepidopsetta spp.","Pleuronectidae","Pleuronectiformes","SO"
283,"CHUMSAL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,47.5311230152663,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
283,"ROGREEN","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,1.82779419345305,"Rock greenling","Hexagrammos lagocephalus","Hexagrammidae","Scorpaeniformes","SO"
283,"PSANDL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,150.278478481958,"Pacific sand lance","Ammodytes hexapterus","Ammodytidae ","Perciformes","SO"
283,"COPROCK","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,5.8397281131118,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","SO"
283,"UNGREEN","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,1.73932474489169,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","SO"
283,"PINKSAL","4/16/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","Apr",1998,NA,NA,1370.62055276613,"Pink salmon","Oncorhynchus gorbuscha","Salmonidae","Salmoniformes","SO"
284,"CHUMSAL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","May",1998,10.5,27,14.1864152624464,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
284,"SOCKSAL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","May",1998,10.5,27,16.5730168528019,"Sockeye salmon","Oncorhynchus nerka","Salmonidae","Salmoniformes","SO"
284,"STEEL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","May",1998,10.5,27,1231.52136559457,"Steelhead trout","Oncorhynchus mykiss","Salmonidae","Salmoniformes","SO"
284,"PINKSAL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Spring98","May",1998,10.5,27,359.17740694478,"Pink salmon","Oncorhynchus gorbuscha","Salmonidae","Salmoniformes","SO"
285,"KEPERCH","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,14.0754576022753,"Kelp perch","Brachyistius frenatus","Embiotocidae","Perciformes","SO"
285,"ROCSOLE","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,302.136681071351,"Rock sole","Lepidopsetta spp.","Pleuronectidae","Pleuronectiformes","SO"
285,"COPROCK","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,13.9163334579794,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","SO"
285,"CHUMSAL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,125.490976033445,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
285,"UNGREEN","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,5.95247390641085,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","SO"
285,"PINKSAL","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,1555.64835851718,"Pink salmon","Oncorhynchus gorbuscha","Salmonidae","Salmoniformes","SO"
285,"WGREEN","5/14/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Spring98","May",1998,10.10000038,27,406.1332230457,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","SO"
286,"COHOSAL","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,18.8668017271286,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","SO"
286,"WGREEN","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,143.648368608148,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","SO"
286,"HERRING","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,277.373543962108,"Pacific herring","Clupea pallasii","Clupeidae","Clupeiformes","SO"
286,"SHPERCH","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,56.4844898988318,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","SO"
286,"UNGREEN","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,12.399287137584,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","SO"
286,"CHUMSAL","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Jun",1998,12.5,24,131.189291368399,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
287,"COPROCK","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,71.0673108590986,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","SO"
287,"UNCOD","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,0.9743190429539,"Unknown Cod","Unknown Cod","Gadidae","Gadiformes","SO"
287,"SHPERCH","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,295.790945717246,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","SO"
287,"COHOSAL","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,88.0365995814962,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","SO"
287,"BAYGOBY","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,2.88051177857975,"Bay goby","Lepidogobius lepidus","Oxudercidae","Gobbiiformes","SO"
287,"UNGREEN","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,15.7826658440351,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","SO"
287,"CHUMSAL","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,19.5657018370152,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","SO"
287,"WGREEN","6/9/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Jun",1998,12.10000038,26,265.000313978864,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","SO"
288,"WGREEN","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Sep",1998,12.5,24,20.2847259716,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","SO"
288,"ROCSOLE","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Sep",1998,12.5,24,1107.68806091357,"Rock sole","Lepidopsetta spp.","Pleuronectidae","Pleuronectiformes","SO"
288,"PSANDL","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Sep",1998,12.5,24,208.09857044425,"Pacific sand lance","Ammodytes hexapterus","Ammodytidae ","Perciformes","SO"
288,"SHPERCH","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Sep",1998,12.5,24,181.878404915935,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","SO"
288,"KEGREEN","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50083333,-133.1672222,"Summer98","Sep",1998,12.5,24,10.9578029545247,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","SO"
289,"KEGREEN","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Sep",1998,12.5,24,35.5898801871427,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","SO"
289,"WGREEN","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Sep",1998,12.5,24,52.3479457647575,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","SO"
289,"COPROCK","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Sep",1998,12.5,24,652.05726980603,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","SO"
289,"UNROCK","9/8/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Klawock Inlet","Prince of Wales Island","Fish Egg Island","Kelp",55.50111111,-133.1675,"Summer98","Sep",1998,12.5,24,0.722324611611723,"Unknown Rockfish","Unknown Rockfish","Sebastidae","Scorpaeniformes","SO"
292,"UNGREEN","8/13/1998","FLAT","PROTECTED","southeastern Alaska","Funter Bay","Admiralty Island","","Seagrass",58.2553,-134.9106,"Summer98","Aug",1998,16,18,20.2847259716,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","NI"
292,"HERRING","8/13/1998","FLAT","PROTECTED","southeastern Alaska","Funter Bay","Admiralty Island","","Seagrass",58.2553,-134.9106,"Summer98","Aug",1998,16,18,17162.7801562265,"Pacific herring","Clupea pallasii","Clupeidae","Clupeiformes","NI"
294,"POLLOCK","8/12/1999","FLAT","PROTECTED","southeastern Alaska","Funter Bay","Admiralty Island","","Seagrass",58.25527778,-134.9097222,"Summer99","Aug",1999,15,22,5314.50100829295,"Walleye pollock","Gadus chalcogrammus","Gadidae","Gadiformes","NI"
297,"HERRING","8/12/1999","MODERATE","PROTECTED","southeastern Alaska","Funter Bay","Admiralty Island","","Kelp",58.255,-134.8880556,"Summer99","Aug",1999,NA,NA,60.4555118196468,"Pacific herring","Clupea pallasii","Clupeidae","Clupeiformes","NI"
300,"COHOSAL","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Seagrass",56.51666667,-133.0958333,"Summer00","Aug",2000,11,24,33.5032798470969,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","SI"
302,"COHOSAL","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Kelp",56.51194444,-133.1269444,"Summer00","Aug",2000,10.5,23,4.20965213247535,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","SI"
302,"SUSMELT","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Kelp",56.51194444,-133.1269444,"Summer00","Aug",2000,10.5,23,6.87056081973483,"Surf smelt","Hypomesus pretiosus","Osmeridae","Osmeriformes","SI"
303,"SHPERCH","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Kelp",56.51527778,-133.1208333,"Summer00","Aug",2000,11,14,5.49435355439169,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","SI"
303,"SUSMELT","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Kelp",56.51527778,-133.1208333,"Summer00","Aug",2000,11,14,55.2850455699165,"Surf smelt","Hypomesus pretiosus","Osmeridae","Osmeriformes","SI"
303,"COHOSAL","8/18/2000","","","southeastern Alaska","Kah Sheets Bay","Kupreanof Island","","Kelp",56.51527778,-133.1208333,"Summer00","Aug",2000,11,14,12.6518978978983,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","SI"
304,"BLAROCK","8/7/1998","MODERATE","PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.18586667,-135.3477833,"Summer98","Aug",1998,16.5,23,649.288274411449,"Black rockfish","Sebastes melanops","Sebastidae","Scorpaeniformes","NO"
304,"HERRING","8/7/1998","MODERATE","PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.18586667,-135.3477833,"Summer98","Aug",1998,16.5,23,16.9041568475158,"Pacific herring","Clupea pallasii","Clupeidae","Clupeiformes","NO"
304,"DOLLY","8/7/1998","MODERATE","PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.18586667,-135.3477833,"Summer98","Aug",1998,16.5,23,189.95120824122,"Dolly Varden","Salvelinus malma","Salmonidae","Salmoniformes","NO"
304,"SHPERCH","8/7/1998","MODERATE","PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.18586667,-135.3477833,"Summer98","Aug",1998,16.5,23,1367.27193362525,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","NO"
305,"DOLLY","8/7/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16396667,-135.3143667,"Summer98","Aug",1998,16.5,23,5710.28919566305,"Dolly Varden","Salvelinus malma","Salmonidae","Salmoniformes","NO"
305,"COPROCK","8/7/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16396667,-135.3143667,"Summer98","Aug",1998,16.5,23,91.9032978372143,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","NO"
305,"BLAROCK","8/7/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16396667,-135.3143667,"Summer98","Aug",1998,16.5,23,580.775330437024,"Black rockfish","Sebastes melanops","Sebastidae","Scorpaeniformes","NO"
305,"STEEL","8/7/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16396667,-135.3143667,"Summer98","Aug",1998,16.5,23,898.486000118935,"Steelhead trout","Oncorhynchus mykiss","Salmonidae","Salmoniformes","NO"
305,"PSDAB","8/7/1998","MODERATE","SEMI-PROTECTED","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16396667,-135.3143667,"Summer98","Aug",1998,16.5,23,4.36409725971126,"Pacific sanddab","Citharichthys sordidus","Paralichthyidae","Pleuronectiformes","NO"
306,"HERRING","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,13254.0729665158,"Pacific herring","Clupea pallasii","Clupeidae","Clupeiformes","NO"
306,"SHPERCH","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,1325.26297302067,"Shiner perch","Cymatogaster aggregata","Embiotocidae","Perciformes","NO"
306,"PSANDL","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,11984.0314769691,"Pacific sand lance","Ammodytes hexapterus","Ammodytidae ","Perciformes","NO"
306,"UNGREEN","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,97.6259676013879,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","NO"
306,"LINGCOD","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,8.36098187211601,"Lingcod","Ophiodon elongatus","Hexagrammidae","Scorpaeniformes","NO"
306,"COPROCK","8/7/1998","","","southeastern Alaska","Katlian Bay","Baranof Island","","Sand-Gravel",57.16055556,-135.3419444,"Summer98","Aug",1998,16.5,22,199.623918795849,"Copper rockfish","Sebastes caurinus","Sebastidae","Scorpaeniformes","NO"
308,"COHOSAL","8/9/1999","","","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.1644,-135.3104,"Summer99","Aug",1999,NA,NA,3.45934137963632,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","NO"
308,"KEGREEN","8/9/1999","","","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.1644,-135.3104,"Summer99","Aug",1999,NA,NA,131.543031338193,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","NO"
308,"PCOD","8/9/1999","","","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.1644,-135.3104,"Summer99","Aug",1999,NA,NA,129.937908800972,"Pacific cod","Gadus macrocephalus","Gadidae","Gadiformes","NO"
309,"KEGREEN","8/9/1999","","","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16445,-135.3112,"Summer99","Aug",1999,NA,NA,311.648126656116,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","NO"
309,"DOLLY","8/9/1999","","","southeastern Alaska","Katlian Bay","Baranof Island","","Seagrass",57.16445,-135.3112,"Summer99","Aug",1999,NA,NA,876.66357628507,"Dolly Varden","Salvelinus malma","Salmonidae","Salmoniformes","NO"
312,"PINKSAL","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,1074.24804591453,"Pink salmon","Oncorhynchus gorbuscha","Salmonidae","Salmoniformes","NI"
312,"POLLOCK","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,488.658134960944,"Walleye pollock","Gadus chalcogrammus","Gadidae","Gadiformes","NI"
312,"COHOSAL","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,1001.87306387905,"Coho salmon","Oncorhynchus kisutch","Salmonidae","Salmoniformes","NI"
312,"CHUMSAL","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,7088.26713828347,"Chum salmon","Oncorhynchus keta","Salmonidae","Salmoniformes","NI"
312,"PSANDL","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,501.895149213734,"Pacific sand lance","Ammodytes hexapterus","Ammodytidae ","Perciformes","NI"
312,"PCOD","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26972222,-134.8683333,"Summer00","Jun",2000,11.10000038,31,33.9086115617025,"Pacific cod","Gadus macrocephalus","Gadidae","Gadiformes","NI"
313,"DOLLY","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26555556,-134.8858333,"Summer00","Jun",2000,11.10000038,31,139.609976521834,"Dolly Varden","Salvelinus malma","Salmonidae","Salmoniformes","NI"
313,"PCOD","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26555556,-134.8858333,"Summer00","Jun",2000,11.10000038,31,350.425560001932,"Pacific cod","Gadus macrocephalus","Gadidae","Gadiformes","NI"
313,"UNCOD","6/3/2000","","","southeastern Alaska","Kelp Bay","Baranof Island","","Kelp",57.26555556,-134.8858333,"Summer00","Jun",2000,11.10000038,31,0.602720878426323,"Unknown Cod","Unknown Cod","Gadidae","Gadiformes","NI"
314,"WGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09226667,-135.4481,"Summer99","Aug",1999,13.5,30,61.5588141345259,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","NO"
314,"KEGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09226667,-135.4481,"Summer99","Aug",1999,13.5,30,61.5588141345259,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","NO"
314,"PCOD","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09226667,-135.4481,"Summer99","Aug",1999,13.5,30,8993.11210200191,"Pacific cod","Gadus macrocephalus","Gadidae","Gadiformes","NO"
314,"UNGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09226667,-135.4481,"Summer99","Aug",1999,13.5,30,1357.72992137419,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","NO"
314,"LINGCOD","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09226667,-135.4481,"Summer99","Aug",1999,13.5,30,588.48094405799,"Lingcod","Ophiodon elongatus","Hexagrammidae","Scorpaeniformes","NO"
315,"UNGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09305,-135.4494,"Summer99","Aug",1999,NA,NA,104.974919902362,"Unknown Greenling","Unknown Greenling","Hexagrammidae","Scorpaeniformes","NO"
315,"PCOD","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09305,-135.4494,"Summer99","Aug",1999,NA,NA,3071.37800471717,"Pacific cod","Gadus macrocephalus","Gadidae","Gadiformes","NO"
315,"WGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09305,-135.4494,"Summer99","Aug",1999,NA,NA,372.126699377872,"Whitespotted greenling","Hexagrammos stelleri","Hexagrammidae","Scorpaeniformes","NO"
315,"KEGREEN","8/10/1999","FLAT","PROTECTED","southeastern Alaska","Middle Island","Sitka Sound","","Seagrass",57.09305,-135.4494,"Summer99","Aug",1999,NA,NA,236.996250885081,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","NO"
316,"KEGREEN","8/10/1999","","","southeastern Alaska","Middle Island","Sitka Sound","","Kelp",57.09156667,-135.4493,"Summer99","Aug",1999,13.5,30,812.498434571015,"Kelp greenling","Hexagrammos decagrammus","Hexagrammidae","Scorpaeniformes","NO"
